,tweets,likes,location
7115,@anaga_banner @BashirAhmaad what were u expecting . Nobody will give u power . U gotta take it . . Grab it . And run 🏃‍♂️ away with it .  U know .. The game is the the game 😎,0,Abuja Nigeria
7116,"NIGERIA AS A COUNTRY

Igbo vs Yoruba
Fulani herders vs farmers
Christian vs Muslim
South vs north
Iswap vs bokoharam😂

New one now is.....
MEN VS WOWEN 😂

grab your popcorn.",3,Abuja
7117,@FAFONLU @aonanuga1956 @blockofbuilder We know what happened in ilorin and it’s not what the igbos are doing in Lagos. The land owners in Lagos sold their lands to the igbos they didn’t grab it forcefully from them. So it is everywhere across the country. Come to osun where I grew up it’s same thing sir.,0,"Abuja, Nigeria"
7118,"Buy and Win Promo
Click 👉 https://t.co/HGC2pasEqd
Win
- 5k
- 50k
- Simba 12 inch Bicycle (or cash)
- Grand Prize of 1 MILLION naira

How to get ☝️
Click 👉https://t.co/HGC2pasEqd
- Pay 1k for the Magazine 
- Download the E-copy
- Go to Page 5 &amp; claim your Prize

Grab it now!!! https://t.co/s4b8B7iQSf",11,"Abuja, Nigeria"
7119,"LOW-HEEL CORPORATE SHOE

This one is chic &amp; classy at the same time, grab the bargain

Size: 38-43

N12,500

DM/08173704990
Delivery is Nationwide https://t.co/V70JVGpamV",11,"Abuja, Nigeria"
7120,"They will think that as before we will grab their mandate and enjoy; but not so anymore. Their judgement will be speedy. Before the judiciary will join them, the judgement from Heaven against them will be executed. The Jealous God has arisen. Share this.",0,"Abuja, Nigeria"
7121,@ayemojubar He said it and they have heeded to his words. Safe to say when heaven falls even those he used to grab it will be under it too. Because no one goes to this length for power and in turn use it for the good of the people.,1,"Abuja, Nigeria"
7122,@Betodds1 Make we grab the code and pray for green,0,Abuja nigeria
7123,It’s the grab and spin for me😩… I see what you did dia… 😂🤣,0,Abuja. Nigeria 
7124,"@dadaxclusive @el_uthmaan Shine nake Mai wa'azi yana son jifan wasu da kallamai marasa dadi tamkar cin mutunci ne Kuma yasan wannan wata Mai Alfarma ne idan kana cewa Kai Ahalul sunnah aganshi a aikace..kasan yace aka koyar dasu kenan...Allah karabamu da koyarwa cin mutunci 'yan uwanmu musulmai 
Aameen 🤲",0,"Jos, Nigeria"
7125,@Faridatu001 I am impressed. Idan kina so ma I can talk to him for you.,0,"Abuja, Nigeria"
7126,@Ayshert45 Idan ba yar ba'kin ciki kike ba Make I break 💔,0,"Abuja, Nigeria"
7127,"@Sir_Nercedy Ashe ba Kai kayi sahur da dabino da pure water ba.
Idan ka cika abani followers Dinka 😂😂",0,Minna Niger state
7128,@Sir_RomanticGuy Gashi nan kuma amman idan ya siyo ya kawo zanda fa sai na sammasa,0,"Abuja, Nigeria"
7129,Idan kaine kayi wannan maganar zo a comment dina kafadamin rashin jin danayi https://t.co/yEaXQxhOPO,17,"Abuja, Nigeria"
7130,"@kalgo_idris This marriage stuff na time oo
Ay layin markade ne, idan lokaci yayi zamuyi InshaAllah",0,"Abuja, Nigeria"
7131,Zan rataye kaina idan azumi ya wuci baki karbi soyayyah taba saboda ciwon sonki ma kadai zai iya halakar dani 😭 https://t.co/05PQrxEygi,255,"Abuja, Nigeria"
7132,@the_scholar1 Wallahi tallahi azumi nakeyi naba saurayin more than 290k a shekara daya muna tare idan yace bazai karba ba saina faramai kuka. See I understand so many things.,2,"Abuja, Nigeria"
7133,@AuwalAbdulhakim @Jaafar_Dee ok ... 😄😄😄 idan ya makara kenan,0,jos Nigeria 
7134,"Komai ku'din da Mahaifiyarka take da shi Wallahy idan kayi Mata kyauta sai tayi farin ciki komai Qanqantarsa.
........................Be wise 🤗",0,"Minna, Nigeria"
7135,@AuwalAbdulhakim @Jaafar_Dee idan bai tashi bah Hajiya zata duba mai😄😄😄,0,jos Nigeria 
7136,"@MFaarees_ @Abuyeros Kaima ai baikamata ka biye mata ba sabida kai Mai ilimine, idan tayi hauka saikai kayi ilimi..",0,Abuja Nigeria
7137,@zainabsardo Toh ki turamin mana idan bakyaso 😆,0,"Abuja, Nigeria"
7138,@urchilla01 OBJ Idan gon gon.,3,"Abeokuta, Nigeria"
7139,@Usman_U_U Idan har Alumma za su Mora ni na yafe ko ban Mora ba. Na zabe shi ne saboda Alumma,0,"Jos, Nigeria"
7140,"@el_uthmaan Anna koyar da mutane acikin watanan Mai tsarki Kai Kuma kana jefen mutane da kalami Mara dadi, idan kakirasu 'yan bidi'a kakaninka dasuka shude wani Babi ka ajiyesu...domin kanta izalar da ragister ta batakai 50yrs,  
Dan Allah akuji jifar mutane da kallamai marasa dadi✍️",8,"Jos, Nigeria"
7141,@el_uthmaan Izala idan harkayi rubutu ka kan bani kunya da dariya😁🤣🤣🤣🤣,0,"Jos, Nigeria"
7142,@_mai_daraja To wae idan nace kayi hakuri ba komai,1,"Abuja, Nigeria"
7143,@khaleeta_ Don Allah idan za ayi space ɗin nan ki tura min invite 😂😂😂,2,"Abuja, Nigeria"
7144,"@mo__abdul @Waspapping_ Yea they are all trying but maje is the boss, nd insha Allah hes the next speaker, idan shine mafi alkhairi",1,
7145,@Star001___ Wai anmiki ne idan kinyi zuciya kiyi aure 🤣🤣,2,
7146,@jiddah_mk Hmmmm gaskiya baki da tausayi idan yacanzaki da wacce tafiki meye zakidinga bibiyarsa @jiddah mk,2,"Abuja, Nigeria"
7147,"DUK JIHAR DA BATA CIKIN DANGI KAR A SAKA ABATA WANI BABBAN MUKAMI A MAJALISUN TARAYYA DOMIN GUJEWA ABINDA YA FARU 2011 ZUWA 2015.

IDAN KUNNE YAJI",0,"Abuja, Nigeria"
7148,"*Magana uku ce magabata suke yawan maimaitawa a kullun: Idan ka gyara sirrinka, Allah zai gyara zahirinka. Idan ka gyara abinda ke tsakaninka da Allah, Allah Zai gyara abinda ke tsakaninka da mutane. Idan kuwa ka dage wajen neman lahira, to Allah zai sauwake maka samun Duniya.*",0,"Abuja, Nigeria"
7149,@maymunatou A siyo mana dabino Idan anje,0,"Abuja, Nigeria"
7150,@Abdoul_A_ZET Opay idan bakada opay wallahi ka rasa 😂,1,"Abuja, Nigeria"
7151,@Suleey7 Kuma idan ance namiji kace naam 😁😂,3,"Abuja, Nigeria"
7152,Babyn idan kasa wannan hulan da na hango ka wani dauke wuta nake wllh 🥰🥰 https://t.co/98HN0wUpSr,126,"Abuja, Nigeria"
7153,@Huzaif_Sulaiman @Ahmaadarufai @DrIsaPantami @_Khalid_Mahuta Allah yakara illimi muna son ai ayimashi Ambassador to Saudi Arabia idan bazaayi reappointing dinshi,1,"Katsina, Nigeria"
7154,"@Waspapping_ Alhaji batu neh na kudi
Ko ni Idan naga dama za a samin da 23 followers Dina😂😂",0,Minna
7155,"@Waspapping_ I say make I come confirm am 😂💔
Mun shiga uku
Idan ba tsoron ba azo instagram mana🌚",0,Minna
7156,@bapphah Hahaha oga ta bude idan ba wasa ba,0,"Jos, Nigeria"
7157,@Habeebalohh Sai dai idan kince ba kyasona inaga daganan zamfara kuka,0,"Abuja, Nigeria"
7158,@PulseNigeria247 @fireboydml idan,0,"Abuja, Nigeria."
7159,Kardai a manta Wanda baiyi reporting @bod_republic  yayi idan dai ba munafiki bane 😂,6,"Abuja, Nigeria"
7160,"Idan zakayi tanbaya to ka tanbayi Allah kuma idan zaka nemi taimako kanemi taimako awajen Allah
Inji annabi muhammadu 
💞",49,"Abuja, "
7161,"@abdulahmed332 Do you know how many times I warn him? Do you know since when? 

Nace Mai idan ya Kara zai ganshi tl kuma ya Kara what do you want me to do ?",1,"Abuja, Nigeria"
7162,@AhmedMo28554040 @___Omolara_____ @bod_republic Kuma idan ance musu kamar ba musulmai ba suji haushi. Allah Ya kyauta 🙏🏻,1,"Abuja, Nigeria"
7163,"@Social_Ustaxx Wallahi I'm not happy my heart boils, cux of that useless @bod_republic he has been disrespecting Islam😣
Yaro idan yayi shaye shaye yazo Yana tweeting nonsense.",3,Minna Niger state
7164,"@KawuGarba @bod_republic Insha Allah 
Yaro kenan idan yayi shaye shaye yazo Yana tweeting nonsense.",0,Minna Niger state
7165,"@__amandoo @sodiqdisa_ @Military__boy @HausaPikin @Lawanjr1 @_BeardlessUstaz Oga sir tin sallah bai zo ba ka kwashe wankan, toh idan Allah ya kaimu kuma ya kenan?

A taimaka a rage mana wani abu make we use am hold body reach sallah😅",3,"Abuja, Nigeria"
7166,"@mn_almustapha Allahu akbar khabiran, Ya ubangiji albarkacin wannan watan naka mai albarka, mai girma ka jikan wannan baiwa taka, ka yafe mata kurakuranta, ka karba shahadarta, mu kuma idan tamu taxo kasa mu cika da imani kasa mu cika da kalmar shahada🤲",2,"Jos, Nigeria"
7167,"@Sir_Nercedy idan kaga anbuga ganga baka tashi toh, kune wadanan da akayi magana kuna bacci kamar Buhun Dauro 😁😂 https://t.co/UjXAnjlz3R",0,"Nasarawa, Nigeria"
7168,"@Maimunat06 idan mutun ya biya kudin hijabi, za,a bashi harda wanda tasa hijabin kodai ya abun yakene ban ganeba 😏😏 ayumun karin bayani",0,"Nasarawa, Nigeria"
7169,"A tashi ayi Sahur kar a Shagala
Idan Aka Shagala za a Makara
Idan Aka Makara za a Wahala
Idan Aka Wahala za aji  Jiki🙄",5,"Abuja, "
7170,@___intissar wato fah matar sanata wanan ramadan na lura da kwandon kwashe miji tazo 😏😏 idan na fara muku lissafin mazajen jagora hudu hudu data kwashe ko https://t.co/tItzkh6ydA,0,"Nasarawa, Nigeria"
7171,@HafsatUmarFaruq Musamman idan satan hanya kukeyi 🤣🤣🤣,0,"Jos, Nigeria"
7172,"A tashi ayi Sahur kar a Shagala
Idan Aka Shagala za a Makara
Idan Aka Makara za a Wahala
Idan Aka Wahala za aji  Jiki🙄

   ©️Jawad Al-Jasawi
#HikimaWisdom

Ayi Sahur Cikin Amincin Allah.",1,"Jos, Nigeria"
7173,@adamshehuahmad @Maventrading Nima fah na uninstalling Twitter.  Kasan idan mutum yayi addicting da abu toh sai a hankali... Yanzu ma daga Chrome kawai nake shiga na duba Notification kawai.. Bana wani duba timeline,1,"Jos, Nigeria"
7174,@Sirfeerun Aa wollah idan mukaje tare bazasu baka ba🤨,1,Abuja🇳🇬
7175,@wizkidayo Idan 🐐❤️,0,"Nasarawa, Nigeria"
7176,@wizkidayo Idan,0,"Abuja, Nigeria"
7177,@BJambaima Ko Kuma ya Gina masa katanga a tsakanin sa Idan ya isa,0,"Minna, Nigeria"
7178,"Gaskiya yakamata asaka wani doka na musamman don sawa mata alawas. Aiki kadan nayi a kitchen da azumi, naji kaman idan na kulle idanu, ina budewa zanji ance min man rabbuka.😪😪",1,"Abuja, Nigeria"
7179,@SalehAzzaman24 @silastafi Dadi nakeji idan anci she*gu. 😂,1,"Abuja, Nigeria"
7180,@baba__________ Idan yana raye bai mutu da bakin cika ba koh?🤣,2,"Abuja, Nigeria"
7181,Insha Allah idan Da Rabbana komai mai sauki ne.,1,"Abuja, Nigeria"
7182,"Manzon Allah (S.A.W) Yace Idan Watan RAMADAN Yazo Ana Bude Kofofin Aljanna, Kuma Ana Rufe Kofofin Wuta.Sannan Ana Daure Shaidanu
        BRK mu D shan ruwa",2,"Abuja, Nigeria"
7183,"Allah sarki idan ajali ya zo to ko babu ciwo tafiya ake

Gwamnan jihar Gombe ya aike da saƙon ta'aziyyar sa kan rasuwar tsohon ɗan majalisa

Gwamnan ya bayyana wasu kyawawan halayen sa.
https://t.co/ik338Fffus",17,"Abuja, Nigeria"
7184,@Sir_ARAB_GEE @HafsatUmarFaruq Idan nace sarki Duna @Waspapping_  nake nufi wallahi.,2,"Abuja, Nigeria"
7185,@Asaddiq_ @HafsatUmarFaruq Tag him idan har kasan shi,1,"Abuja, Nigeria"
7186,@Ameenertu_ @HafsatUmarFaruq Idan kinada mutunci azumina ya karye😂,1,"Abuja, Nigeria"
7187,"@Sulei_man909 @Jiddahlo Ok
Idan Ansamu second inaso
🚶🚶🚶",1,Abuja🇳🇬
7188,"Mai noman barkono ba ya bukatar jari mai yawa, kuma aikin noman ba shi da wahala sosai idan aka kwatanta ta shi da sauran kayan lambu da ke bukatar kudi da kuma kulawa.

https://t.co/h9h6ndqAod",2,"Abuja, Nigeria"
7189,"@PhzHamza @Galafi_Hamma @inecnigeria Sosai ma. Ka dubi kudin da diezani taci, har yanzu a wajen su batayi komai ba. Kuma wannan ma idan ya hau diba za suyi dadin ta dai ace yakanyi Sallah amma fah ba abinda zai yi mana a zato na",0,"Maitama, Abuja "
7190,Kada a manta damu idan an gama da sauran abincin bude baki 🙏 https://t.co/gW6Hh5Qrbe,4,"Abuja, Nigeria"
7191,@KhadijahAminu4 Idan za a yi birthday a kira kowa da kowa mu yanka cake,0,"Abuja, Nigeria"
7192,@SaraFCBi Idan🐐,0,"Abuja, Nigeria"
7193,"Manzon Allah (ﷺ) ya ce: 
IDAN YININ AZUMIN ƊAYAN KU YA KASANCE, TO KADA YAYI FASIƘANCI, KUMA KADA YAYI AIKIN WAUTA DA JAHILCI, IDAN WANI MUTUM YA ZAGE SHI KO YA DOKE SHI TO YACE; NI MAI AZUMI NE.
[Sahihul Bukhari: 1904, Muslim: 1151, Daarimi: 1810,Ahmad: 7174, Muwa'dda Maalik:",0,"Abuja, Nigeria"
7194,@KhingSZN @blaccmajek Idan 💯,0,"Abuja, Nigeria"
7195,"Wasu Gwaurayen akwai Matsala fa, kawai idan sunji kunu yakai musu shikenan sai surutu! Haba...",1,Nigeria
7196,"Idan ba za ayi magana akan siyasa ba, to meye amfani kawo su Fir’auna, Hamana, Mulkin su Annabi Sulaiman, Musa da sauran su? Wanda ya karanta wadan nan zaka ce kar ya sa baki a siyasa ? 

- Shiekh Ahmad Tijjani Guruntum.",40,"Kaduna, Nigeria"
7197,"“Idan kaga dama ka tashi in kaga dama ka kwanta Kai ta bacci Kai ka jiyo”

She sent me this. And guess what, she sent it on Whatsapp. How can a message on Whatsapp wake someone up? 😭💔😂",344,"Abuja, Nigeria"
7198,"@ArewaaConnect @Social_Ustaxx Hmmmm
Wai meyasa mu yan Arewa mukeda irin wannan halin ne kwai dazaran ubangiji ya daukaka mutun shikenam yaza mana Abokin Hassada mu, Amma idan ka lura da 'yan kudu basa irin wannan baxan aki da Allah ubangiji ya shiya mu",0,"Abuja, Nigeria"
7199,"@PendingLiman @Social_Ustaxx Hmmm
Subhanalla dan uwar gaskiya kayi masa mummuna Zato kuma shakka babu idan baka nemi Afuwar sa ba wlh wlh wlh ubangiji subhanahu wata'ala sai yayi muku hisabi a Ranar Alkiyama",0,"Abuja, Nigeria"
7200,@jujupunter IDAn gangan,0,"Abuja, Nigeria"
7201,"@TalentedFBG  God go go understand
@heisdindio_1 idan shogbo ?",0,"Abuja,  Nigeria "
7202,Idan budurwarka yar katsina ce karka kaimata ramadam basket an bata taliya yar baturiYa,17,"Abuja, "
7203,Meyasa idan aka saka picture din namiji a jikin kwalin Sabulu baa siya?,2,keana Nigeria 🇳🇬 
7204,"Wani mutum ne yayi addu'a yace in Allah Ya yarda a Makkah zai rasu idan yaje aikin hajj. 

Rufe bakinsa keda wuya aka ƙirashi a waya aka faɗa masa wani a danginsu ya biya masa hajji. 

Yanzu dai zancen da nake muku mutumin nan ya tubure fafur yace ba inda zashi.🤣🤣🤣",2,"Abuja, Nigeria"
7205,Wannan idan kayi posting da rana ai ka dau alhakin mu amma Yanzu dayake dare ne kallon banza ne masa 🤤😁,0,Abuja
7206,@Adaarm @sydney_talker @Waspapping_ @_hafsat_paki @danfaari @haly_5 Toh kayi aure ka huta yanzu dai idan ka tashi aiki ka biyo ta gida akwai kullar ka,0,Abuja 
7207,Ana nufin idan Jemage ya yini bai ci abinci ba.,0,"Abuja, Nigeria"
7208,"Wai nawa ake biya idan inaso nazama verified 
Ni dai biya zanyi nasan Banyi deserving ba 😂😆😆 https://t.co/aLsQgwJN0a",438,"Abuja, Nigeria"
7209,@D__7ast8orn Idan anci an koshi sai a gyara spelling 😂,1,"Jos, Nigeria"
7210,Idan eyan 001🇳🇬,0,"Abuja, Nigeria"
7211,"@Suleey7 @YasirAraphat_ A haba ya isa yaje wajen babe dinka? 
Idan ma yaje babu abunda ze iya ina fada maka😂",1,Federal Capital Territory
