,tweets,likes,location
725,"In light of the current events on going in Nigeria, it is pertinent to note that there are specific grounds upon which an election petition can be brought before a tribunal
Below is a highlight of such grounds as well as the time limit upon which an election petition may be heard https://t.co/gEIfhcPTiZ",2,"Abuja, Nigeria"
726,@StarzTrail Good morning stunning ✨ hope your day is going well,1,"Abuja, Nigeria"
727,"You woke up to see 10.8m in your account,knowing fully well that it’s not your own and you didn’t expect money from anybody 

Are you going to return the money or NOT ?",0,"Abuja, Nigeria"
728,@QuaiNetwork trust your day is going well,0,"Abuja, Nigeria"
729,"@daily_trust Mr Atiku I didn’t see the reason why you are going to curt, if you really mean well for Nigeria and Nigerians you just have to let go, then you work with the president elect ( Tinibu) share your ideals with him so that you can fix the country with PO too.",0,"Minna, Nigeria"
730,"@Buccaneer_14 @theNETng Ebubu is very good at what he does . In fact I love him for that . The voting is going to be quite difficult ,because yoh we have great minds in there and every one of the housemates embody their characters so well .",1,Abuja
731,"@reyno_lr That depends on how old I am, what's going on in my world, and possibly other factors.

To have a favorite means I'd be good if I get stuck with said favourite longer than typically.

Imagine having a year long Winter. 

God is wise and knows us well to give us variety.",1,"Abuja, Nigeria"
732,"Everything was going well until Buhari and the gang decided to punish us with new Naira notes, bad people.",5,"Abuja, Nigeria"
733,"If you want to Be a murderer there’s Just more than enough reason to become One, Even the political Mishap in Nigeria is enough motivation.
If you want to be a thief; you are going to be justified as well, Adulthood is Hard and SAPA and many more untold hardship, STAND FOR GOD https://t.co/6U1CchroBw",0,ABUJA
734,@luvdolapo @chibzyyyy The last regulation stated that a pet considered harmful should be incapacitated or kill should it be a treat. Who did they say who Roxie tried to attack? Mba now... They stupid heartless management and never going to do well CSO.,0,"Federal Capital Territory, Nig"
735,@Topboychriss Everything was going well till the last statement,0,"Abuja, Nigeria"
736,"Abu Kabshah 'Amr bin Sa'd (May Allah be pleased with him) reported:
Messenger of Allah (ﷺ) said, ""I swear by Allah for three (qualities) which I am going to tell you about. Remember them well:

(1) The wealth of a man will not diminish by Sadaqah (charity).",7,Abuja 
737,@abujastreets I can see you are keep fit. Hustle is going well. Pushing it despite the harsh reality of Naija happenings.,0,"Abuja, Nigeria"
738,@jacksonpbn It's not going well with them.,1,"Abuja, Nigeria"
739,The evil Orogu has done as PDP Chairman so far is enough and shouldn’t be allowed to continue going forward. I wish @OfficialPDPNig well in revamping their party in Nasarawa State.,5,"Lafia, Nigeria"
740,"I hope you people are well aware that this court case is most likely going to take years. They’ll keep adjourning.  And before you know it, 2 years don go.",0,"Abuja, Nigeria"
741,@IfedibaViolet All going well Chief!,1,Abuja
742,I hope your day is going as well as mine ❤️,343,"Abuja, Nigeria"
743,All is definitely going to be well.,0,"Abuja, Nigeria"
744,"@MARIElouiselowe Oh natural, I see, it's beautiful and as I always say, you are an Angel 🌹✨✌️, hope your day is going well",1,"Abuja, Nigeria"
745,"@CkDoings I’m not saying aang doesn’t win, but if at all he does win, it’s going to be a very close fight. And of course Korra will have every Chance to win as well",0,Abuja 
746,@chandni_lish Well this is just going to end up in debating semantics. So no wahala,0,"Abuja, Nigeria"
747,"1. Don't go too hard on your workout routine or you'll end up feeling like a deflated balloon. Just do higher reps (12-15+) with lower weights workout. Low intensity cardio as well as long walks. T for thanks.

Going to the gym is a must. Yes, I said what I said. Don't be lazy.",0,"Abuja, Nigeria"
748,"@StarzTrail Thanks and a very good morning to you stunning ✨, hope you are ok and your day is going well",1,"Abuja, Nigeria"
749,"@m_a_y_o_w_a It’s going to be a long ride. 
Obi is attacking them at different angles, some are soft spot and some are strong spots. 

But there’s no way they’d come out unscathed. 
Don’t forget they will still be fighting PDP on the side as well.",0,"Abuja, Nigeria"
750,@emeka_ekweozor @OyinTGSPE Lemme catch my brother going for bwess instead of money... Suck am well e go grow,1,"Jos, Nigeria"
751,@Cfc_jimm Hope your days is going well,1,"Abuja, Nigeria"
752,Going thru your tweet bro!😢 I never believed you will be gone too soon!😭😭 Continue to rest well in Heaven 🙏🙏,0,Nigeria
753,"@Bull0fjohn That's the EXACT point

The locals werent our problem
The fact that PO won Lagos well meant GRV was going to win whichever agenda they pushed,
Most of those that agenda convinced voted BAT

If APC thought the agenda did anything, they wouldn't have been as violent as they were",0,"Ife, Nigeria"
754,"Up till this moment, neither Atiku, buhari, El-Rufai, Tinubu nor any northern/ Western governors has condemned what is going on now in Lagos. It is well noted. At the right time, they will hear from us.",0,"Abuja, Nigeria"
755,@HenshawKate That’s the only option tho. Police/EFCC/DSS  is still going to find you anyway. The only thing security agencies in Nigeria can do perfectly well is tracking. You cannot runaway with this money tho. I just see him like a smart guy.,0,"Abuja, Nigeria"
756,@Picardy_ Going to court is not the solution. If he mean well for plateau let him call BCM and congratulate him. The joy from people yesterday have proven that yes they made the right choice.,0,"Jos, Nigeria"
757,"@fkeyamo True. Then you Festus Keyamo do the needful and follow your own advice by congratulating Sheriff, the Governor elect if Delta State. But your APC say we are going to court. Well we guess the taste of the pudding is in eating",0,"Abuja, Nigeria"
758,"If you look well into the bigotry going in Lagos, you will see lazy, thieves and covetous individuals with the single aim of looting.",0,"Nasarawa, Nigeria"
759,saka partey and Ode going for international duties don't sit well with me,0,Ife
760,"@sandra_chijiks Yes ooo
I’m serving a living  God who has not allowed me to go to bank this period🙏 

But sincerely, I won’t stop pitying people who have to keep going to the bank every day cos of cash or  transaction error purposes 

It’s well with us in in this Nija oo",3,"Abuja, Nigeria"
761,"@THELIBRACHILD1 Just 2 odds going well, ... Follow me for more daily 2 and 3 odds  
NOTE nothing is sure https://t.co/TLjLchRUQm",0,"Abuja, Nigeria"
762,"@_Kamor I know very well how convinced I was and many others on the plateau (not majority) that going against Jang in 2015 was a bad idea as Lalong was the other option.
Peter Obi I respect so much but he's not the hero in plateau politics as far as I'm concerned.
We know what we want!",1,Plateau state jos Nigeria 
763,"@thepoetpreneur It's well, yet not well, I'm just breathing, living, I feel hopeless and helpless, but then there is nothing I can do about it, we are already used to no cash policy or whatever it is called, only few people have access to cash, business is not moving z a lot is going, it's well.",1,JOS NIGERIA
764,"I thought Nigerians were well educated going by the numbers Federal, State and Private universities, Polytechnics,College of Education and so on have established and fully run. The just concluded elections of all categories have shown that we are all stupid, myopic and idiots.",0,"Abuja, NG"
765,@IfeLove42552937 @StFreakingKezy @DrPaulEnenche Check how he has been going about the affairs of Nigeria from when the killing started. You can as well choose what serves you right.,0,"Abuja, Nigeria"
766,"We'd never realize that it's a concept engineered against Africans in order to incite hate and rancour within the black race.  They're very well aware that a United Africa will rule the world until the end of time, so they are never going to allow it.",1,
767,"@therealjerryabe The more coordinated you are In your mind, the more a disorganised room irritates you so you tend to stay in clean and well organised room.
Notice when going through anxiety or depression the last thing a person is motivated to do is have time to arrange their bed or room.",2,"Abuja, Nigeria"
768,"@SammyMalgwi He is going to be my Governor to watch, I hope he does exceptionally well, his background as a priest should mean so much to him, I hope he is not interested in anything except the best for Benue.",1,"Jos, Nigeria"
769,"@NgLabourSupport @CatrionaLaing1 @CatrionaLaing1  what you said was disgraceful. Posterity shall not be kind to you. The 2023 elections were a sham and you very well knew it before going ahead with your messy congratulations. With or without the UK, we'll recover our stolen mandate.",0,"Abuja, Nigeria"
770,@Tee_shine1 Going well baby,0,"Benue, Nigeria"
771,"Our babes are well cared for with our Jawline Bob in this heat! 💯
This is the ""no touching body hair"" you need in this crazy hot weather right! 👌📌

Plus it's a real baddie summer look 😉

GET one today, Send a DM to Order 
Unit going for N85k
#AbujaTwitterCommunity https://t.co/00MN2ebVAD",1,"Abuja, Nigeria"
772,"Somehow, I've had this eerie feeling since last year that it wasn't going to pan out well for #Amechi
https://t.co/vYwy8FgxYf",0,"Abuja, Nigeria"
773,"@debstergr Good morning stunning, hope you are ok and your day is going well 🤔😍",0,"Abuja, Nigeria"
774,for you which reflects His glory. If we must share in the glory of Christ we must share in His sufferings as well. When going through these experiences our prayers should not be for God to take us out of them but rather to give us the grace that will see us through them without,1,"Abuja, Nigeria"
775,"@Batttousaiii Imagine the Oba of Ikorodu going against the daughter of his predecessor, his well known and well loved predecessor. Even declared eluku on the eve of an election. 

This is to show you how much decay these characters have caused in our system. I give up",0,Abuja
776,Going out into the chaos of Lagos and remembering GRV'S well articulated plans for this state hurts fr.,0,Federal Capital Territory
777,"Well, It's Going To Be Interesting How We'll Come Back To Living Normal And Hustling After Every Politician Is Back To His/Her Base.

Them Tell You Say Elections Nor Be War You Nor Gree.

#jagaba",0,"Jos, Nigeria"
778,I really thought that guy was going to follow the footsteps of Obi … but oh well…,0,"Abuja, Nigeria"
779,@sadiqGsadiq Well i think you need to go back too 2015 history what Gombe state governor did that time..... If it was Kaura at that time he isn’t going to be re-elected,0,"Abuja, Nigeria"
780,@OBADEYFORYUU @olafareoladotun @Gsouljoy I detach myself from any tribal conflict going on between any tribe. I know too well that I’m a Nigerian and as far as I’m concerned I can live in any of the 36 states including FCT and do my business anywhere there. Hopefully the people pushing this agenda will have some rest.,0,"Abuja, Nigeria"
781,"@koredebello I remembered 3 days back I was so sick as if I was going to die no cash no money for my account  na borrow I borrow money na there my eyes open. well,",0,"Abuja, Nigeria"
782,"@hayateey1 I was in Kano last year December, while having a political talks with Mai Adai daita sahu, he told me Ganduje has done well for them but they hate him for going against his boss. That's his reason. Kano ta kwankwaso che.",2,"Jos, Nigeria"
783,"@KayThyCreator @I_Am_The_ICT I am new as well less than 2months, but I kept going. you have to give it time and don't think it will happen over night. Everything is making much more sense now.",1,Abuja 
784,sancho bruno and rashford can all switch positions when it’s not going well,0,"Abuja, Nigeria "
785,"@JusticeForLewiz He is not and drivers like him, don’t go far if they continue like that. I wish him well, but he has to remember that he needs everyone on board when the going gets very tough. Now, it’s early days.",1,"Abuja, Nigeria"
786,@mene_tuale Well let’s agree that he will not decamp if he had lost but does it justify him going in bed with Wike against his own party,0,"Abuja, Nigeria"
787,"@mene_tuale Not exactly true shaaa!!! APC pull the first trigger by going in bed with Wike knowing fully well that Wike and Amaechi are not in good terms.

I am almost certain that Asiwaju might have even done worse if he had lost the ticket. He might have even decamped",1,"Abuja, Nigeria"
